scope_type;scope_value;feature_1;feature_2;correlation;abs_correlation;n_observations;scope_type_label;scope;feature_1_label;feature_2_label
canton;VS;is_extreme_heat;day_of_week;-0,0040259657625103295;0,0040259657625103295;96421;Canton;Canton | VS;Extreme Heat;Day of Week
canton;VS;pressure_qnh;day_of_week;-0,003944813388183618;0,003944813388183618;96421;Canton;Canton | VS;Pressure QNH;Day of Week
canton;VS;pressure_station;day_of_week;-0,00391914726287187;0,00391914726287187;96421;Canton;Canton | VS;Station Pressure;Day of Week
canton;VS;precipitation;is_business_hour;-0,0038567380340805185;0,0038567380340805185;96421;Canton;Canton | VS;Precipitation;Business Hour
canton;VS;wind_direction;heavy_precipitation_flag;0,0037618499286960426;0,0037618499286960426;96421;Canton;Canton | VS;Wind Direction;Heavy Precipitation Flag
canton;VS;heavy_precipitation_flag;month;0,003729339048886813;0,003729339048886813;96421;Canton;Canton | VS;Heavy Precipitation Flag;Month
canton;VS;precipitation_flag;consumption_lag_24h;-0,0036577787663991876;0,0036577787663991876;96421;Canton;Canton | VS;Precipitation Flag;Consumption Lag (24h)
canton;VS;pressure_qnh;is_weekend;-0,0035910423863999025;0,0035910423863999025;96421;Canton;Canton | VS;Pressure QNH;Weekend
canton;VS;pressure_station;is_weekend;-0,0035719907144638433;0,0035719907144638433;96421;Canton;Canton | VS;Station Pressure;Weekend
canton;VS;sunshine_duration;day_of_week;0,0034865313010594527;0,0034865313010594527;96421;Canton;Canton | VS;Sunshine Duration;Day of Week
canton;VS;hdd;is_weekend;-0,00342089860441632;0,00342089860441632;96421;Canton;Canton | VS;Heating Degree Days;Weekend
canton;VS;temperature_2m;is_weekend;0,003133308883345786;0,003133308883345786;96421;Canton;Canton | VS;Temperature;Weekend
canton;VS;is_extreme_heat;is_weekend;-0,002950789797212849;0,002950789797212849;96421;Canton;Canton | VS;Extreme Heat;Weekend
canton;VS;consumption_lag_24h;is_weekend;0,0028551904610676685;0,0028551904610676685;96421;Canton;Canton | VS;Consumption Lag (24h);Weekend
canton;VS;dew_point;is_weekend;0,0026699441574578593;0,0026699441574578593;96421;Canton;Canton | VS;Dew Point;Weekend
canton;VS;precipitation;consumption_lag_24h;0,002623032470972774;0,002623032470972774;96421;Canton;Canton | VS;Precipitation;Consumption Lag (24h)
canton;VS;cdd;day_of_week;0,0025271215464882993;0,0025271215464882993;96421;Canton;Canton | VS;Cooling Degree Days;Day of Week
canton;VS;global_radiation;day_of_week;-0,002380048070120655;0,002380048070120655;96421;Canton;Canton | VS;Global Radiation;Day of Week
canton;VS;vapour_pressure;day_of_week;-0,002365075845541441;0,002365075845541441;96421;Canton;Canton | VS;Vapour Pressure;Day of Week
canton;VS;heavy_precipitation_flag;is_business_hour;0,002228272651885036;0,002228272651885036;96421;Canton;Canton | VS;Heavy Precipitation Flag;Business Hour
canton;VS;consumption_mwh;precipitation;0,0022122875160416554;0,0022122875160416554;96421;Canton;Canton | VS;consumption_mwh;Precipitation
canton;VS;sunshine_duration;is_weekend;0,0021819208364925236;0,0021819208364925236;96421;Canton;Canton | VS;Sunshine Duration;Weekend
canton;VS;wind_speed;day_of_week;-0,002164403800254257;0,002164403800254257;96421;Canton;Canton | VS;Wind Speed;Day of Week
canton;VS;cdd;is_weekend;-0,0019872090371604056;0,0019872090371604056;96421;Canton;Canton | VS;Cooling Degree Days;Weekend
canton;VS;vapour_pressure;is_weekend;0,001847999003109365;0,001847999003109365;96421;Canton;Canton | VS;Vapour Pressure;Weekend
canton;VS;sunshine_duration;year;-0,0018303282078763479;0,0018303282078763479;96421;Canton;Canton | VS;Sunshine Duration;Year
canton;VS;humidity_rel;is_weekend;0,0014704268249579708;0,0014704268249579708;96421;Canton;Canton | VS;Relative Humidity;Weekend
canton;VS;is_extreme_heat;heavy_precipitation_flag;-0,0013836771574096205;0,0013836771574096205;96421;Canton;Canton | VS;Extreme Heat;Heavy Precipitation Flag
canton;VS;wind_speed;is_weekend;-0,0013728460059709872;0,0013728460059709872;96421;Canton;Canton | VS;Wind Speed;Weekend
canton;VS;quarter;is_weekend;0,0013711439745641369;0,0013711439745641369;96421;Canton;Canton | VS;Quarter;Weekend
canton;VS;month;day_of_week;0,001077050262470777;0,001077050262470777;96421;Canton;Canton | VS;Month;Day of Week
canton;VS;quarter;day_of_week;0,0010110698687477327;0,0010110698687477327;96421;Canton;Canton | VS;Quarter;Day of Week
canton;VS;month;is_weekend;0,0009831596546671496;0,0009831596546671496;96421;Canton;Canton | VS;Month;Weekend
canton;VS;year;day_of_week;-0,0009445849491937535;0,0009445849491937535;96421;Canton;Canton | VS;Year;Day of Week
canton;VS;precipitation_flag;year;-0,0009269347360021196;0,0009269347360021196;96421;Canton;Canton | VS;Precipitation Flag;Year
canton;VS;global_radiation;year;-0,0008749078253790775;0,0008749078253790775;96421;Canton;Canton | VS;Global Radiation;Year
canton;VS;consumption_mwh;pressure_station;0,0008142200672209243;0,0008142200672209243;96421;Canton;Canton | VS;consumption_mwh;Station Pressure
canton;VS;consumption_mwh;pressure_qnh;0,0007964595464931667;0,0007964595464931667;96421;Canton;Canton | VS;consumption_mwh;Pressure QNH
canton;VS;dew_point;day_of_week;0,0006112553639411228;0,0006112553639411228;96421;Canton;Canton | VS;Dew Point;Day of Week
canton;VS;year;is_weekend;-0,0003484929572920285;0,0003484929572920285;96421;Canton;Canton | VS;Year;Weekend
canton;VS;heavy_precipitation_flag;consumption_lag_168h;0,0002826675349320303;0,0002826675349320303;96421;Canton;Canton | VS;Heavy Precipitation Flag;Consumption Lag (168h)
canton;VS;hour;is_weekend;0,0002476167214684054;0,0002476167214684054;96421;Canton;Canton | VS;Hour;Weekend
canton;VS;day_of_week;hour;0,00023490649718765864;0,00023490649718765864;96421;Canton;Canton | VS;Day of Week;Hour
canton;VS;quarter;hour;-0,00021146142659831253;0,00021146142659831253;96421;Canton;Canton | VS;Quarter;Hour
canton;VS;is_extreme_cold;is_weekend;-0,00018387405690226106;0,00018387405690226106;96421;Canton;Canton | VS;Extreme Cold;Weekend
canton;VS;week_of_year;is_weekend;0,00016933071936308636;0,00016933071936308636;96421;Canton;Canton | VS;Week of Year;Weekend
canton;VS;week_of_year;day_of_week;0,00016063893389700536;0,00016063893389700536;96421;Canton;Canton | VS;Week of Year;Day of Week
canton;VS;month;hour;-0,00015994754764946223;0,00015994754764946223;96421;Canton;Canton | VS;Month;Hour
canton;VS;is_weekend;is_business_hour;0,00015247782092610445;0,00015247782092610445;96421;Canton;Canton | VS;Weekend;Business Hour
canton;VS;week_of_year;hour;-0,00014697070526270128;0,00014697070526270128;96421;Canton;Canton | VS;Week of Year;Hour
canton;VS;day_of_week;is_business_hour;0,00014465109868248033;0,00014465109868248033;96421;Canton;Canton | VS;Day of Week;Business Hour
canton;VS;quarter;is_business_hour;-0,00013021405560348327;0,00013021405560348327;96421;Canton;Canton | VS;Quarter;Business Hour
canton;VS;consumption_mwh;precipitation_flag;-0,00012157008446475721;0,00012157008446475721;96421;Canton;Canton | VS;consumption_mwh;Precipitation Flag
canton;VS;month;is_business_hour;-9,849275680349385e-05;9,849275680349385e-05;96421;Canton;Canton | VS;Month;Business Hour
canton;VS;week_of_year;is_business_hour;-9,050185603599759e-05;9,050185603599759e-05;96421;Canton;Canton | VS;Week of Year;Business Hour
canton;VS;consumption_mwh;heavy_precipitation_flag;-9,225546853167256e-06;9,225546853167256e-06;96421;Canton;Canton | VS;consumption_mwh;Heavy Precipitation Flag
canton;VS;year;quarter;1,9669202273877702e-13;1,9669202273877702e-13;96421;Canton;Canton | VS;Year;Quarter
canton;VS;year;month;1,7751707138913134e-13;1,7751707138913134e-13;96421;Canton;Canton | VS;Year;Month
canton;VS;year;hour;-1,1123555185488856e-14;1,1123555185488856e-14;96421;Canton;Canton | VS;Year;Hour
canton;VS;year;is_business_hour;-9,454036238246614e-16;9,454036238246614e-16;96421;Canton;Canton | VS;Year;Business Hour
canton;ZH_SH;pressure_station;pressure_qnh;0,9999927132689902;0,9999927132689902;96421;Canton;Canton | ZH_SH;Station Pressure;Pressure QNH
canton;ZH_SH;vapour_pressure;dew_point;0,9805881172946321;0,9805881172946321;96421;Canton;Canton | ZH_SH;Vapour Pressure;Dew Point
canton;ZH_SH;month;week_of_year;0,9716682517901774;0,9716682517901774;96421;Canton;Canton | ZH_SH;Month;Week of Year
canton;ZH_SH;quarter;month;0,9713967381377403;0,9713967381377403;96421;Canton;Canton | ZH_SH;Quarter;Month
canton;ZH_SH;temperature_2m;hdd;-0,9673547824417157;0,9673547824417157;96421;Canton;Canton | ZH_SH;Temperature;Heating Degree Days
canton;ZH_SH;quarter;week_of_year;0,9473245411415218;0,9473245411415218;96421;Canton;Canton | ZH_SH;Quarter;Week of Year
canton;ZH_SH;consumption_mwh;consumption_lag_168h;0,916059999818526;0,916059999818526;96421;Canton;Canton | ZH_SH;consumption_mwh;Consumption Lag (168h)
canton;ZH_SH;dew_point;hdd;-0,8612616838362468;0,8612616838362468;96421;Canton;Canton | ZH_SH;Dew Point;Heating Degree Days
canton;ZH_SH;temperature_2m;dew_point;0,8432726996146376;0,8432726996146376;96421;Canton;Canton | ZH_SH;Temperature;Dew Point
canton;ZH_SH;vapour_pressure;hdd;-0,8322575470075892;0,8322575470075892;96421;Canton;Canton | ZH_SH;Vapour Pressure;Heating Degree Days
canton;ZH_SH;global_radiation;sunshine_duration;0,832224227923161;0,832224227923161;96421;Canton;Canton | ZH_SH;Global Radiation;Sunshine Duration
canton;ZH_SH;temperature_2m;vapour_pressure;0,8311688289705171;0,8311688289705171;96421;Canton;Canton | ZH_SH;Temperature;Vapour Pressure
canton;ZH_SH;consumption_mwh;consumption_lag_24h;0,8233628630063019;0,8233628630063019;96421;Canton;Canton | ZH_SH;consumption_mwh;Consumption Lag (24h)
canton;ZH_SH;cdd;is_extreme_heat;0,7994537004138217;0,7994537004138217;96421;Canton;Canton | ZH_SH;Cooling Degree Days;Extreme Heat
canton;ZH_SH;day_of_week;is_weekend;0,7905130307480541;0,7905130307480541;96421;Canton;Canton | ZH_SH;Day of Week;Weekend
canton;ZH_SH;consumption_lag_24h;consumption_lag_168h;0,7790908788908869;0,7790908788908869;96421;Canton;Canton | ZH_SH;Consumption Lag (24h);Consumption Lag (168h)
canton;ZH_SH;precipitation;heavy_precipitation_flag;0,66255061884647;0,66255061884647;96421;Canton;Canton | ZH_SH;Precipitation;Heavy Precipitation Flag
canton;ZH_SH;temperature_2m;cdd;0,6623951776977476;0,6623951776977476;96421;Canton;Canton | ZH_SH;Temperature;Cooling Degree Days
canton;ZH_SH;global_radiation;is_business_hour;0,6342870444146873;0,6342870444146873;96421;Canton;Canton | ZH_SH;Global Radiation;Business Hour
canton;ZH_SH;humidity_rel;sunshine_duration;-0,5738871642380355;0,5738871642380355;96421;Canton;Canton | ZH_SH;Relative Humidity;Sunshine Duration
canton;ZH_SH;humidity_rel;global_radiation;-0,5721504920007933;0,5721504920007933;96421;Canton;Canton | ZH_SH;Relative Humidity;Global Radiation
canton;ZH_SH;hdd;is_extreme_cold;0,5483418055100411;0,5483418055100411;96421;Canton;Canton | ZH_SH;Heating Degree Days;Extreme Cold
canton;ZH_SH;temperature_2m;humidity_rel;-0,539606340757577;0,539606340757577;96421;Canton;Canton | ZH_SH;Temperature;Relative Humidity
canton;ZH_SH;precipitation;precipitation_flag;0,5185366613020144;0,5185366613020144;96421;Canton;Canton | ZH_SH;Precipitation;Precipitation Flag
canton;ZH_SH;humidity_rel;cdd;-0,5155254008328223;0,5155254008328223;96421;Canton;Canton | ZH_SH;Relative Humidity;Cooling Degree Days
canton;ZH_SH;global_radiation;cdd;0,5002363152182279;0,5002363152182279;96421;Canton;Canton | ZH_SH;Global Radiation;Cooling Degree Days
canton;ZH_SH;temperature_2m;global_radiation;0,49550240270223506;0,49550240270223506;96421;Canton;Canton | ZH_SH;Temperature;Global Radiation
canton;ZH_SH;sunshine_duration;is_business_hour;0,4940884394163199;0,4940884394163199;96421;Canton;Canton | ZH_SH;Sunshine Duration;Business Hour
canton;ZH_SH;temperature_2m;is_extreme_cold;-0,4923287614339674;0,4923287614339674;96421;Canton;Canton | ZH_SH;Temperature;Extreme Cold
canton;ZH_SH;dew_point;is_extreme_cold;-0,47649316713390844;0,47649316713390844;96421;Canton;Canton | ZH_SH;Dew Point;Extreme Cold
canton;ZH_SH;humidity_rel;hdd;0,4685107422099316;0,4685107422099316;96421;Canton;Canton | ZH_SH;Relative Humidity;Heating Degree Days
canton;ZH_SH;vapour_pressure;cdd;0,4671337398056929;0,4671337398056929;96421;Canton;Canton | ZH_SH;Vapour Pressure;Cooling Degree Days
canton;ZH_SH;sunshine_duration;cdd;0,45900788284252103;0,45900788284252103;96421;Canton;Canton | ZH_SH;Sunshine Duration;Cooling Degree Days
canton;ZH_SH;hdd;cdd;-0,4509159056151019;0,4509159056151019;96421;Canton;Canton | ZH_SH;Heating Degree Days;Cooling Degree Days
canton;ZH_SH;dew_point;consumption_lag_24h;-0,4424998139096525;0,4424998139096525;96421;Canton;Canton | ZH_SH;Dew Point;Consumption Lag (24h)
canton;ZH_SH;consumption_mwh;dew_point;-0,44242058823621544;0,44242058823621544;96421;Canton;Canton | ZH_SH;consumption_mwh;Dew Point
canton;ZH_SH;temperature_2m;sunshine_duration;0,44142512478997326;0,44142512478997326;96421;Canton;Canton | ZH_SH;Temperature;Sunshine Duration
canton;ZH_SH;temperature_2m;is_extreme_heat;0,43757546502524114;0,43757546502524114;96421;Canton;Canton | ZH_SH;Temperature;Extreme Heat
canton;ZH_SH;dew_point;consumption_lag_168h;-0,42540768697918396;0,42540768697918396;96421;Canton;Canton | ZH_SH;Dew Point;Consumption Lag (168h)
canton;ZH_SH;dew_point;cdd;0,4240242121421382;0,4240242121421382;96421;Canton;Canton | ZH_SH;Dew Point;Cooling Degree Days
canton;ZH_SH;vapour_pressure;consumption_lag_24h;-0,4239404587647066;0,4239404587647066;96421;Canton;Canton | ZH_SH;Vapour Pressure;Consumption Lag (24h)
canton;ZH_SH;consumption_mwh;is_business_hour;0,42145098801993736;0,42145098801993736;96421;Canton;Canton | ZH_SH;consumption_mwh;Business Hour
canton;ZH_SH;consumption_lag_24h;is_business_hour;0,42137511971510294;0,42137511971510294;96421;Canton;Canton | ZH_SH;Consumption Lag (24h);Business Hour
canton;ZH_SH;consumption_lag_168h;is_business_hour;0,42130557918912986;0,42130557918912986;96421;Canton;Canton | ZH_SH;Consumption Lag (168h);Business Hour
canton;ZH_SH;global_radiation;hdd;-0,4211243568911633;0,4211243568911633;96421;Canton;Canton | ZH_SH;Global Radiation;Heating Degree Days
canton;ZH_SH;consumption_mwh;vapour_pressure;-0,4199845593380384;0,4199845593380384;96421;Canton;Canton | ZH_SH;consumption_mwh;Vapour Pressure
canton;ZH_SH;consumption_mwh;hdd;0,41831337541534414;0,41831337541534414;96421;Canton;Canton | ZH_SH;consumption_mwh;Heating Degree Days
canton;ZH_SH;vapour_pressure;consumption_lag_168h;-0,4175669917894454;0,4175669917894454;96421;Canton;Canton | ZH_SH;Vapour Pressure;Consumption Lag (168h)
canton;ZH_SH;hdd;consumption_lag_24h;0,39197574754278025;0,39197574754278025;96421;Canton;Canton | ZH_SH;Heating Degree Days;Consumption Lag (24h)
canton;ZH_SH;vapour_pressure;is_extreme_cold;-0,39034283105887113;0,39034283105887113;96421;Canton;Canton | ZH_SH;Vapour Pressure;Extreme Cold
canton;ZH_SH;consumption_lag_168h;hour;0,3764666011377374;0,3764666011377374;96421;Canton;Canton | ZH_SH;Consumption Lag (168h);Hour
canton;ZH_SH;consumption_mwh;hour;0,37563494017637655;0,37563494017637655;96421;Canton;Canton | ZH_SH;consumption_mwh;Hour
canton;ZH_SH;consumption_lag_24h;hour;0,37563443341553204;0,37563443341553204;96421;Canton;Canton | ZH_SH;Consumption Lag (24h);Hour
canton;ZH_SH;sunshine_duration;hdd;-0,3706417660466215;0,3706417660466215;96421;Canton;Canton | ZH_SH;Sunshine Duration;Heating Degree Days
canton;ZH_SH;consumption_mwh;temperature_2m;-0,3634413890261361;0,3634413890261361;96421;Canton;Canton | ZH_SH;consumption_mwh;Temperature
canton;ZH_SH;consumption_lag_168h;is_weekend;-0,36216567359890983;0,36216567359890983;96421;Canton;Canton | ZH_SH;Consumption Lag (168h);Weekend
canton;ZH_SH;consumption_mwh;is_weekend;-0,36187065884720815;0,36187065884720815;96421;Canton;Canton | ZH_SH;consumption_mwh;Weekend
canton;ZH_SH;humidity_rel;is_extreme_heat;-0,3611154917536146;0,3611154917536146;96421;Canton;Canton | ZH_SH;Relative Humidity;Extreme Heat
canton;ZH_SH;global_radiation;is_extreme_heat;0,3569915306977009;0,3569915306977009;96421;Canton;Canton | ZH_SH;Global Radiation;Extreme Heat
canton;ZH_SH;humidity_rel;is_business_hour;-0,34779914393342315;0,34779914393342315;96421;Canton;Canton | ZH_SH;Relative Humidity;Business Hour
canton;ZH_SH;temperature_2m;consumption_lag_24h;-0,34305657772794246;0,34305657772794246;96421;Canton;Canton | ZH_SH;Temperature;Consumption Lag (24h)
canton;ZH_SH;hdd;consumption_lag_168h;0,3423962346309786;0,3423962346309786;96421;Canton;Canton | ZH_SH;Heating Degree Days;Consumption Lag (168h)
canton;ZH_SH;sunshine_duration;is_extreme_heat;0,33524793698079686;0,33524793698079686;96421;Canton;Canton | ZH_SH;Sunshine Duration;Extreme Heat
canton;ZH_SH;humidity_rel;precipitation_flag;0,3334503530466188;0,3334503530466188;96421;Canton;Canton | ZH_SH;Relative Humidity;Precipitation Flag
canton;ZH_SH;dew_point;quarter;0,30480462409241277;0,30480462409241277;96421;Canton;Canton | ZH_SH;Dew Point;Quarter
canton;ZH_SH;temperature_2m;consumption_lag_168h;-0,30190292025195103;0,30190292025195103;96421;Canton;Canton | ZH_SH;Temperature;Consumption Lag (168h)
canton;ZH_SH;dew_point;week_of_year;0,30095086421362793;0,30095086421362793;96421;Canton;Canton | ZH_SH;Dew Point;Week of Year
canton;ZH_SH;dew_point;month;0,300863130038209;0,300863130038209;96421;Canton;Canton | ZH_SH;Dew Point;Month
canton;ZH_SH;consumption_lag_168h;day_of_week;-0,2944130915877037;0,2944130915877037;96421;Canton;Canton | ZH_SH;Consumption Lag (168h);Day of Week
canton;ZH_SH;consumption_mwh;day_of_week;-0,2943835950229508;0,2943835950229508;96421;Canton;Canton | ZH_SH;consumption_mwh;Day of Week
canton;ZH_SH;vapour_pressure;is_extreme_heat;0,28332038285184064;0,28332038285184064;96421;Canton;Canton | ZH_SH;Vapour Pressure;Extreme Heat
canton;ZH_SH;vapour_pressure;quarter;0,2702028922095801;0,2702028922095801;96421;Canton;Canton | ZH_SH;Vapour Pressure;Quarter
canton;ZH_SH;vapour_pressure;month;0,26811023289682495;0,26811023289682495;96421;Canton;Canton | ZH_SH;Vapour Pressure;Month
canton;ZH_SH;vapour_pressure;week_of_year;0,26693792136562033;0,26693792136562033;96421;Canton;Canton | ZH_SH;Vapour Pressure;Week of Year
canton;ZH_SH;dew_point;is_extreme_heat;0,2536059804339543;0,2536059804339543;96421;Canton;Canton | ZH_SH;Dew Point;Extreme Heat
canton;ZH_SH;hdd;is_extreme_heat;-0,2508999319813662;0,2508999319813662;96421;Canton;Canton | ZH_SH;Heating Degree Days;Extreme Heat
canton;ZH_SH;humidity_rel;hour;-0,2384449356643092;0,2384449356643092;96421;Canton;Canton | ZH_SH;Relative Humidity;Hour
canton;ZH_SH;cdd;is_business_hour;0,236725725645396;0,236725725645396;96421;Canton;Canton | ZH_SH;Cooling Degree Days;Business Hour
canton;ZH_SH;consumption_mwh;is_extreme_cold;0,23422531848925465;0,23422531848925465;96421;Canton;Canton | ZH_SH;consumption_mwh;Extreme Cold
canton;ZH_SH;wind_speed;pressure_station;-0,23130541675815727;0,23130541675815727;96421;Canton;Canton | ZH_SH;Wind Speed;Station Pressure
canton;ZH_SH;wind_speed;pressure_qnh;-0,2312951336702275;0,2312951336702275;96421;Canton;Canton | ZH_SH;Wind Speed;Pressure QNH
canton;ZH_SH;pressure_qnh;precipitation_flag;-0,22321645213331304;0,22321645213331304;96421;Canton;Canton | ZH_SH;Pressure QNH;Precipitation Flag
canton;ZH_SH;pressure_station;precipitation_flag;-0,2232094567649249;0,2232094567649249;96421;Canton;Canton | ZH_SH;Station Pressure;Precipitation Flag
canton;ZH_SH;global_radiation;vapour_pressure;0,222955952384983;0,222955952384983;96421;Canton;Canton | ZH_SH;Global Radiation;Vapour Pressure
canton;ZH_SH;global_radiation;dew_point;0,21713060076925114;0,21713060076925114;96421;Canton;Canton | ZH_SH;Global Radiation;Dew Point
canton;ZH_SH;is_extreme_cold;consumption_lag_24h;0,21308111358529222;0,21308111358529222;96421;Canton;Canton | ZH_SH;Extreme Cold;Consumption Lag (24h)
canton;ZH_SH;sunshine_duration;precipitation_flag;-0,2104180706210491;0,2104180706210491;96421;Canton;Canton | ZH_SH;Sunshine Duration;Precipitation Flag
canton;ZH_SH;humidity_rel;wind_speed;-0,2036539119670594;0,2036539119670594;96421;Canton;Canton | ZH_SH;Relative Humidity;Wind Speed
canton;ZH_SH;humidity_rel;is_extreme_cold;0,19357271205620458;0,19357271205620458;96421;Canton;Canton | ZH_SH;Relative Humidity;Extreme Cold
canton;ZH_SH;temperature_2m;is_business_hour;0,19219673547293412;0,19219673547293412;96421;Canton;Canton | ZH_SH;Temperature;Business Hour
canton;ZH_SH;humidity_rel;month;0,19193801974142974;0,19193801974142974;96421;Canton;Canton | ZH_SH;Relative Humidity;Month
canton;ZH_SH;humidity_rel;quarter;0,19116122234726787;0,19116122234726787;96421;Canton;Canton | ZH_SH;Relative Humidity;Quarter
canton;ZH_SH;precipitation;humidity_rel;0,18980963237133644;0,18980963237133644;96421;Canton;Canton | ZH_SH;Precipitation;Relative Humidity
canton;ZH_SH;humidity_rel;week_of_year;0,1897001056554145;0,1897001056554145;96421;Canton;Canton | ZH_SH;Relative Humidity;Week of Year
canton;ZH_SH;wind_speed;precipitation_flag;0,18729487204153747;0,18729487204153747;96421;Canton;Canton | ZH_SH;Wind Speed;Precipitation Flag
canton;ZH_SH;wind_direction;precipitation_flag;0,1843731126718945;0,1843731126718945;96421;Canton;Canton | ZH_SH;Wind Direction;Precipitation Flag
canton;ZH_SH;global_radiation;precipitation_flag;-0,1800540569303809;0,1800540569303809;96421;Canton;Canton | ZH_SH;Global Radiation;Precipitation Flag
canton;ZH_SH;is_extreme_heat;is_business_hour;0,17844881594147927;0,17844881594147927;96421;Canton;Canton | ZH_SH;Extreme Heat;Business Hour
canton;ZH_SH;hdd;quarter;-0,17163271871325278;0,17163271871325278;96421;Canton;Canton | ZH_SH;Heating Degree Days;Quarter
canton;ZH_SH;hdd;week_of_year;-0,16934513870359968;0,16934513870359968;96421;Canton;Canton | ZH_SH;Heating Degree Days;Week of Year
canton;ZH_SH;hdd;month;-0,16789057538212881;0,16789057538212881;96421;Canton;Canton | ZH_SH;Heating Degree Days;Month
canton;ZH_SH;is_extreme_cold;consumption_lag_168h;0,1620218972557017;0,1620218972557017;96421;Canton;Canton | ZH_SH;Extreme Cold;Consumption Lag (168h)
canton;ZH_SH;temperature_2m;quarter;0,1616494942583398;0,1616494942583398;96421;Canton;Canton | ZH_SH;Temperature;Quarter
canton;ZH_SH;sunshine_duration;vapour_pressure;0,15925454078412124;0,15925454078412124;96421;Canton;Canton | ZH_SH;Sunshine Duration;Vapour Pressure
canton;ZH_SH;temperature_2m;week_of_year;0,1583226216041872;0,1583226216041872;96421;Canton;Canton | ZH_SH;Temperature;Week of Year
canton;ZH_SH;temperature_2m;month;0,1573088162661002;0,1573088162661002;96421;Canton;Canton | ZH_SH;Temperature;Month
canton;ZH_SH;is_extreme_cold;week_of_year;-0,15662698317312693;0,15662698317312693;96421;Canton;Canton | ZH_SH;Extreme Cold;Week of Year
canton;ZH_SH;wind_speed;is_business_hour;0,15043233300888667;0,15043233300888667;96421;Canton;Canton | ZH_SH;Wind Speed;Business Hour
canton;ZH_SH;sunshine_duration;dew_point;0,15036734746553568;0,15036734746553568;96421;Canton;Canton | ZH_SH;Sunshine Duration;Dew Point
canton;ZH_SH;wind_direction;pressure_qnh;-0,14950722134820818;0,14950722134820818;96421;Canton;Canton | ZH_SH;Wind Direction;Pressure QNH
canton;ZH_SH;wind_direction;pressure_station;-0,14948212641383912;0,14948212641383912;96421;Canton;Canton | ZH_SH;Wind Direction;Station Pressure
canton;ZH_SH;global_radiation;is_extreme_cold;-0,14940664275192025;0,14940664275192025;96421;Canton;Canton | ZH_SH;Global Radiation;Extreme Cold
canton;ZH_SH;hdd;is_business_hour;-0,14890905870624196;0,14890905870624196;96421;Canton;Canton | ZH_SH;Heating Degree Days;Business Hour
canton;ZH_SH;wind_speed;consumption_lag_168h;0,14706060236624305;0,14706060236624305;96421;Canton;Canton | ZH_SH;Wind Speed;Consumption Lag (168h)
canton;ZH_SH;wind_speed;vapour_pressure;-0,1455868059916647;0,1455868059916647;96421;Canton;Canton | ZH_SH;Wind Speed;Vapour Pressure
canton;ZH_SH;global_radiation;consumption_lag_168h;0,14491549334513162;0,14491549334513162;96421;Canton;Canton | ZH_SH;Global Radiation;Consumption Lag (168h)
canton;ZH_SH;is_extreme_cold;month;-0,14475790028736307;0,14475790028736307;96421;Canton;Canton | ZH_SH;Extreme Cold;Month
canton;ZH_SH;is_extreme_cold;quarter;-0,14324637851147776;0,14324637851147776;96421;Canton;Canton | ZH_SH;Extreme Cold;Quarter
canton;ZH_SH;consumption_mwh;wind_speed;0,14141862159737306;0,14141862159737306;96421;Canton;Canton | ZH_SH;consumption_mwh;Wind Speed
canton;ZH_SH;wind_speed;wind_direction;0,13670263732643487;0,13670263732643487;96421;Canton;Canton | ZH_SH;Wind Speed;Wind Direction
canton;ZH_SH;cdd;hour;0,1365009146943125;0,1365009146943125;96421;Canton;Canton | ZH_SH;Cooling Degree Days;Hour
canton;ZH_SH;sunshine_duration;is_extreme_cold;-0,13476746749142907;0,13476746749142907;96421;Canton;Canton | ZH_SH;Sunshine Duration;Extreme Cold
canton;ZH_SH;wind_speed;consumption_lag_24h;0,13422496129686745;0,13422496129686745;96421;Canton;Canton | ZH_SH;Wind Speed;Consumption Lag (24h)
canton;ZH_SH;wind_speed;dew_point;-0,13104154744524205;0,13104154744524205;96421;Canton;Canton | ZH_SH;Wind Speed;Dew Point
canton;ZH_SH;precipitation_flag;heavy_precipitation_flag;0,12893525981926254;0,12893525981926254;96421;Canton;Canton | ZH_SH;Precipitation Flag;Heavy Precipitation Flag
canton;ZH_SH;cdd;precipitation_flag;-0,1279573118770277;0,1279573118770277;96421;Canton;Canton | ZH_SH;Cooling Degree Days;Precipitation Flag
canton;ZH_SH;temperature_2m;hour;0,12778398684180628;0,12778398684180628;96421;Canton;Canton | ZH_SH;Temperature;Hour
canton;ZH_SH;wind_direction;is_extreme_cold;-0,1262484417227006;0,1262484417227006;96421;Canton;Canton | ZH_SH;Wind Direction;Extreme Cold
canton;ZH_SH;global_radiation;consumption_lag_24h;0,12555070296987544;0,12555070296987544;96421;Canton;Canton | ZH_SH;Global Radiation;Consumption Lag (24h)
canton;ZH_SH;hour;is_business_hour;0,12197929073385722;0,12197929073385722;96421;Canton;Canton | ZH_SH;Hour;Business Hour
canton;ZH_SH;precipitation;pressure_station;-0,12197538131643136;0,12197538131643136;96421;Canton;Canton | ZH_SH;Precipitation;Station Pressure
canton;ZH_SH;precipitation;pressure_qnh;-0,12197289198312264;0,12197289198312264;96421;Canton;Canton | ZH_SH;Precipitation;Pressure QNH
canton;ZH_SH;wind_speed;quarter;-0,12059910975929633;0,12059910975929633;96421;Canton;Canton | ZH_SH;Wind Speed;Quarter
