scope_type;scope_value;feature;target;correlation;abs_correlation;n_observations;feature_label;feature_category;scope_type_label;scope;rank_abs_corr;rank_corr_desc;correlation_direction
hour;9;precipitation;consumption_mwh;-0,00316032445337018;0,00316032445337018;28126;Precipitation;Precipitation / Humidity;Hour;Hour | 9;24,0;13,0;Negative
hour;9;year;consumption_mwh;-0,00024057922467014272;0,00024057922467014272;28126;Year;Time Features;Hour;Hour | 9;25,0;12,0;Negative
hour_bucket;Abend;consumption_lag_24h;consumption_mwh;0,9832018940146324;0,9832018940146324;168756;Consumption Lag (24h);Lag / Historical;Hour Bucket;Hour Bucket | Abend;1,0;1,0;Positive
hour_bucket;Abend;consumption_lag_168h;consumption_mwh;0,9794047424047578;0,9794047424047578;168756;Consumption Lag (168h);Lag / Historical;Hour Bucket;Hour Bucket | Abend;2,0;2,0;Positive
hour_bucket;Abend;pressure_station;consumption_mwh;0,49052005955013744;0,49052005955013744;168756;Station Pressure;Atmospheric;Hour Bucket;Hour Bucket | Abend;3,0;3,0;Positive
hour_bucket;Abend;humidity_rel;consumption_mwh;0,133876670427804;0,133876670427804;168756;Relative Humidity;Precipitation / Humidity;Hour Bucket;Hour Bucket | Abend;4,0;4,0;Positive
hour_bucket;Abend;hour;consumption_mwh;-0,09743290113890381;0,09743290113890381;168756;Hour;Time Features;Hour Bucket;Hour Bucket | Abend;5,0;26,0;Negative
hour_bucket;Abend;is_weekend;consumption_mwh;-0,06593482852932142;0,06593482852932142;168756;Weekend;Time Features;Hour Bucket;Hour Bucket | Abend;6,0;25,0;Negative
hour_bucket;Abend;wind_speed;consumption_mwh;0,05985033403395799;0,05985033403395799;168756;Wind Speed;Atmospheric;Hour Bucket;Hour Bucket | Abend;7,0;5,0;Positive
hour_bucket;Abend;dew_point;consumption_mwh;0,0597243212715567;0,0597243212715567;168756;Dew Point;Temperature / Thermal;Hour Bucket;Hour Bucket | Abend;8,0;6,0;Positive
hour_bucket;Abend;day_of_week;consumption_mwh;-0,056026525806748856;0,056026525806748856;168756;Day of Week;Time Features;Hour Bucket;Hour Bucket | Abend;9,0;24,0;Negative
hour_bucket;Abend;is_extreme_cold;consumption_mwh;-0,04527719117878152;0,04527719117878152;168756;Extreme Cold;Extreme Weather Flags;Hour Bucket;Hour Bucket | Abend;10,0;23,0;Negative
hour_bucket;Abend;sunshine_duration;consumption_mwh;0,04006118859695876;0,04006118859695876;168756;Sunshine Duration;Solar / Light;Hour Bucket;Hour Bucket | Abend;11,0;7,0;Positive
hour_bucket;Abend;wind_direction;consumption_mwh;-0,03684371368257625;0,03684371368257625;168756;Wind Direction;Atmospheric;Hour Bucket;Hour Bucket | Abend;12,0;22,0;Negative
hour_bucket;Abend;quarter;consumption_mwh;-0,035374845360487454;0,035374845360487454;168756;Quarter;Time Features;Hour Bucket;Hour Bucket | Abend;13,0;21,0;Negative
hour_bucket;Abend;pressure_qnh;consumption_mwh;-0,032431255647717025;0,032431255647717025;168756;Pressure QNH;Atmospheric;Hour Bucket;Hour Bucket | Abend;14,0;20,0;Negative
hour_bucket;Abend;month;consumption_mwh;-0,03117770693089499;0,03117770693089499;168756;Month;Time Features;Hour Bucket;Hour Bucket | Abend;15,0;19,0;Negative
hour_bucket;Abend;week_of_year;consumption_mwh;-0,030700962219972906;0,030700962219972906;168756;Week of Year;Time Features;Hour Bucket;Hour Bucket | Abend;16,0;18,0;Negative
hour_bucket;Abend;vapour_pressure;consumption_mwh;0,019976031422218855;0,019976031422218855;168756;Vapour Pressure;Temperature / Thermal;Hour Bucket;Hour Bucket | Abend;17,0;8,0;Positive
hour_bucket;Abend;heavy_precipitation_flag;consumption_mwh;-0,018466741248653686;0,018466741248653686;168756;Heavy Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Abend;18,0;17,0;Negative
hour_bucket;Abend;precipitation;consumption_mwh;-0,01842279168670016;0,01842279168670016;168756;Precipitation;Precipitation / Humidity;Hour Bucket;Hour Bucket | Abend;19,0;16,0;Negative
hour_bucket;Abend;global_radiation;consumption_mwh;0,012778923949650528;0,012778923949650528;168756;Global Radiation;Solar / Light;Hour Bucket;Hour Bucket | Abend;20,0;9,0;Positive
hour_bucket;Abend;year;consumption_mwh;-0,011057839404654135;0,011057839404654135;168756;Year;Time Features;Hour Bucket;Hour Bucket | Abend;21,0;15,0;Negative
hour_bucket;Abend;is_extreme_heat;consumption_mwh;0,005247317905129314;0,005247317905129314;168756;Extreme Heat;Extreme Weather Flags;Hour Bucket;Hour Bucket | Abend;22,0;10,0;Positive
hour_bucket;Abend;hdd;consumption_mwh;0,004885408830306892;0,004885408830306892;168756;Heating Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Abend;23,0;11,0;Positive
hour_bucket;Abend;cdd;consumption_mwh;0,0038694246342605852;0,0038694246342605852;168756;Cooling Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Abend;24,0;12,0;Positive
hour_bucket;Abend;temperature_2m;consumption_mwh;-0,0034377419892237596;0,0034377419892237596;168756;Temperature;Temperature / Thermal;Hour Bucket;Hour Bucket | Abend;25,0;14,0;Negative
hour_bucket;Abend;precipitation_flag;consumption_mwh;0,001103941308863654;0,001103941308863654;168756;Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Abend;26,0;13,0;Positive
hour_bucket;Morgen;consumption_lag_168h;consumption_mwh;0,9665255434819712;0,9665255434819712;168756;Consumption Lag (168h);Lag / Historical;Hour Bucket;Hour Bucket | Morgen;1,0;1,0;Positive
hour_bucket;Morgen;consumption_lag_24h;consumption_mwh;0,9456550263575701;0,9456550263575701;168756;Consumption Lag (24h);Lag / Historical;Hour Bucket;Hour Bucket | Morgen;2,0;2,0;Positive
hour_bucket;Morgen;pressure_station;consumption_mwh;0,470459565411062;0,470459565411062;168756;Station Pressure;Atmospheric;Hour Bucket;Hour Bucket | Morgen;3,0;3,0;Positive
hour_bucket;Morgen;humidity_rel;consumption_mwh;0,1632781020100797;0,1632781020100797;168756;Relative Humidity;Precipitation / Humidity;Hour Bucket;Hour Bucket | Morgen;4,0;4,0;Positive
hour_bucket;Morgen;hour;consumption_mwh;0,12513980644966866;0,12513980644966866;168756;Hour;Time Features;Hour Bucket;Hour Bucket | Morgen;5,0;5,0;Positive
hour_bucket;Morgen;wind_speed;consumption_mwh;0,11817899028170968;0,11817899028170968;168756;Wind Speed;Atmospheric;Hour Bucket;Hour Bucket | Morgen;6,0;6,0;Positive
hour_bucket;Morgen;is_business_hour;consumption_mwh;0,11708256691968182;0,11708256691968182;168756;Business Hour;Time Features;Hour Bucket;Hour Bucket | Morgen;7,0;7,0;Positive
hour_bucket;Morgen;is_weekend;consumption_mwh;-0,10946010460759203;0,10946010460759203;168756;Weekend;Time Features;Hour Bucket;Hour Bucket | Morgen;8,0;27,0;Negative
hour_bucket;Morgen;day_of_week;consumption_mwh;-0,08670575207674634;0,08670575207674634;168756;Day of Week;Time Features;Hour Bucket;Hour Bucket | Morgen;9,0;26,0;Negative
hour_bucket;Morgen;dew_point;consumption_mwh;0,07896325715311327;0,07896325715311327;168756;Dew Point;Temperature / Thermal;Hour Bucket;Hour Bucket | Morgen;10,0;8,0;Positive
hour_bucket;Morgen;global_radiation;consumption_mwh;-0,07216618739656376;0,07216618739656376;168756;Global Radiation;Solar / Light;Hour Bucket;Hour Bucket | Morgen;11,0;25,0;Negative
hour_bucket;Morgen;sunshine_duration;consumption_mwh;-0,06923341254625276;0,06923341254625276;168756;Sunshine Duration;Solar / Light;Hour Bucket;Hour Bucket | Morgen;12,0;24,0;Negative
hour_bucket;Morgen;quarter;consumption_mwh;-0,0394300742262469;0,0394300742262469;168756;Quarter;Time Features;Hour Bucket;Hour Bucket | Morgen;13,0;23,0;Negative
hour_bucket;Morgen;vapour_pressure;consumption_mwh;0,03812411590466595;0,03812411590466595;168756;Vapour Pressure;Temperature / Thermal;Hour Bucket;Hour Bucket | Morgen;14,0;9,0;Positive
hour_bucket;Morgen;wind_direction;consumption_mwh;0,03752170386522193;0,03752170386522193;168756;Wind Direction;Atmospheric;Hour Bucket;Hour Bucket | Morgen;15,0;10,0;Positive
hour_bucket;Morgen;month;consumption_mwh;-0,0352166555445138;0,0352166555445138;168756;Month;Time Features;Hour Bucket;Hour Bucket | Morgen;16,0;22,0;Negative
hour_bucket;Morgen;week_of_year;consumption_mwh;-0,03440924115598106;0,03440924115598106;168756;Week of Year;Time Features;Hour Bucket;Hour Bucket | Morgen;17,0;21,0;Negative
hour_bucket;Morgen;is_extreme_cold;consumption_mwh;-0,03131274784448098;0,03131274784448098;168756;Extreme Cold;Extreme Weather Flags;Hour Bucket;Hour Bucket | Morgen;18,0;20,0;Negative
hour_bucket;Morgen;is_extreme_heat;consumption_mwh;0,02569224289242303;0,02569224289242303;168756;Extreme Heat;Extreme Weather Flags;Hour Bucket;Hour Bucket | Morgen;19,0;11,0;Positive
hour_bucket;Morgen;precipitation_flag;consumption_mwh;0,023032396378600918;0,023032396378600918;168756;Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Morgen;20,0;12,0;Positive
hour_bucket;Morgen;heavy_precipitation_flag;consumption_mwh;-0,019018814494350122;0,019018814494350122;168756;Heavy Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Morgen;21,0;19,0;Negative
hour_bucket;Morgen;cdd;consumption_mwh;0,01839923561134653;0,01839923561134653;168756;Cooling Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Morgen;22,0;13,0;Positive
hour_bucket;Morgen;precipitation;consumption_mwh;-0,00846798009503801;0,00846798009503801;168756;Precipitation;Precipitation / Humidity;Hour Bucket;Hour Bucket | Morgen;23,0;18,0;Negative
hour_bucket;Morgen;hdd;consumption_mwh;0,0067511303921492394;0,0067511303921492394;168756;Heating Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Morgen;24,0;14,0;Positive
hour_bucket;Morgen;year;consumption_mwh;0,0028528319514897044;0,0028528319514897044;168756;Year;Time Features;Hour Bucket;Hour Bucket | Morgen;25,0;15,0;Positive
hour_bucket;Morgen;pressure_qnh;consumption_mwh;-0,0024940043118868035;0,0024940043118868035;168756;Pressure QNH;Atmospheric;Hour Bucket;Hour Bucket | Morgen;26,0;17,0;Negative
hour_bucket;Morgen;temperature_2m;consumption_mwh;-0,001985790306863007;0,001985790306863007;168756;Temperature;Temperature / Thermal;Hour Bucket;Hour Bucket | Morgen;27,0;16,0;Negative
hour_bucket;Nachmittag;consumption_lag_168h;consumption_mwh;0,9595832529012889;0,9595832529012889;168756;Consumption Lag (168h);Lag / Historical;Hour Bucket;Hour Bucket | Nachmittag;1,0;1,0;Positive
hour_bucket;Nachmittag;consumption_lag_24h;consumption_mwh;0,953963372879627;0,953963372879627;168756;Consumption Lag (24h);Lag / Historical;Hour Bucket;Hour Bucket | Nachmittag;2,0;2,0;Positive
hour_bucket;Nachmittag;pressure_station;consumption_mwh;0,4592822214553321;0,4592822214553321;168756;Station Pressure;Atmospheric;Hour Bucket;Hour Bucket | Nachmittag;3,0;3,0;Positive
hour_bucket;Nachmittag;humidity_rel;consumption_mwh;0,09798321150672713;0,09798321150672713;168756;Relative Humidity;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nachmittag;4,0;4,0;Positive
hour_bucket;Nachmittag;dew_point;consumption_mwh;0,08833287794722106;0,08833287794722106;168756;Dew Point;Temperature / Thermal;Hour Bucket;Hour Bucket | Nachmittag;5,0;5,0;Positive
hour_bucket;Nachmittag;is_weekend;consumption_mwh;-0,0703963629586669;0,0703963629586669;168756;Weekend;Time Features;Hour Bucket;Hour Bucket | Nachmittag;6,0;26,0;Negative
hour_bucket;Nachmittag;day_of_week;consumption_mwh;-0,06052829523374151;0,06052829523374151;168756;Day of Week;Time Features;Hour Bucket;Hour Bucket | Nachmittag;7,0;25,0;Negative
hour_bucket;Nachmittag;is_extreme_cold;consumption_mwh;-0,06035442803961068;0,06035442803961068;168756;Extreme Cold;Extreme Weather Flags;Hour Bucket;Hour Bucket | Nachmittag;8,0;24,0;Negative
hour_bucket;Nachmittag;global_radiation;consumption_mwh;-0,055859103216954586;0,055859103216954586;168756;Global Radiation;Solar / Light;Hour Bucket;Hour Bucket | Nachmittag;9,0;23,0;Negative
hour_bucket;Nachmittag;sunshine_duration;consumption_mwh;-0,05580621116063715;0,05580621116063715;168756;Sunshine Duration;Solar / Light;Hour Bucket;Hour Bucket | Nachmittag;10,0;22,0;Negative
hour_bucket;Nachmittag;cdd;consumption_mwh;0,048959703697330645;0,048959703697330645;168756;Cooling Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Nachmittag;11,0;6,0;Positive
hour_bucket;Nachmittag;hour;consumption_mwh;-0,045087723354576344;0,045087723354576344;168756;Hour;Time Features;Hour Bucket;Hour Bucket | Nachmittag;12,0;21,0;Negative
hour_bucket;Nachmittag;vapour_pressure;consumption_mwh;0,04136348276743424;0,04136348276743424;168756;Vapour Pressure;Temperature / Thermal;Hour Bucket;Hour Bucket | Nachmittag;13,0;7,0;Positive
hour_bucket;Nachmittag;is_extreme_heat;consumption_mwh;0,03995330438659276;0,03995330438659276;168756;Extreme Heat;Extreme Weather Flags;Hour Bucket;Hour Bucket | Nachmittag;14,0;8,0;Positive
hour_bucket;Nachmittag;wind_direction;consumption_mwh;0,03987506820375841;0,03987506820375841;168756;Wind Direction;Atmospheric;Hour Bucket;Hour Bucket | Nachmittag;15,0;9,0;Positive
hour_bucket;Nachmittag;quarter;consumption_mwh;-0,029287246670905476;0,029287246670905476;168756;Quarter;Time Features;Hour Bucket;Hour Bucket | Nachmittag;16,0;20,0;Negative
hour_bucket;Nachmittag;temperature_2m;consumption_mwh;0,02498828424148244;0,02498828424148244;168756;Temperature;Temperature / Thermal;Hour Bucket;Hour Bucket | Nachmittag;17,0;10,0;Positive
hour_bucket;Nachmittag;week_of_year;consumption_mwh;-0,024939365279649926;0,024939365279649926;168756;Week of Year;Time Features;Hour Bucket;Hour Bucket | Nachmittag;18,0;19,0;Negative
hour_bucket;Nachmittag;month;consumption_mwh;-0,024828008596094006;0,024828008596094006;168756;Month;Time Features;Hour Bucket;Hour Bucket | Nachmittag;19,0;18,0;Negative
hour_bucket;Nachmittag;precipitation_flag;consumption_mwh;0,02041675472360315;0,02041675472360315;168756;Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nachmittag;20,0;11,0;Positive
hour_bucket;Nachmittag;wind_speed;consumption_mwh;0,01737255902014838;0,01737255902014838;168756;Wind Speed;Atmospheric;Hour Bucket;Hour Bucket | Nachmittag;21,0;12,0;Positive
hour_bucket;Nachmittag;heavy_precipitation_flag;consumption_mwh;-0,016996952893827234;0,016996952893827234;168756;Heavy Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nachmittag;22,0;17,0;Negative
hour_bucket;Nachmittag;year;consumption_mwh;0,0165256574710888;0,0165256574710888;168756;Year;Time Features;Hour Bucket;Hour Bucket | Nachmittag;23,0;13,0;Positive
hour_bucket;Nachmittag;hdd;consumption_mwh;-0,009627437335158022;0,009627437335158022;168756;Heating Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Nachmittag;24,0;16,0;Negative
hour_bucket;Nachmittag;precipitation;consumption_mwh;-0,00916336519625049;0,00916336519625049;168756;Precipitation;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nachmittag;25,0;15,0;Negative
hour_bucket;Nachmittag;pressure_qnh;consumption_mwh;-0,0044642992727077025;0,0044642992727077025;168756;Pressure QNH;Atmospheric;Hour Bucket;Hour Bucket | Nachmittag;26,0;14,0;Negative
hour_bucket;Nacht;consumption_lag_24h;consumption_mwh;0,952358612421645;0,952358612421645;168679;Consumption Lag (24h);Lag / Historical;Hour Bucket;Hour Bucket | Nacht;1,0;1,0;Positive
hour_bucket;Nacht;consumption_lag_168h;consumption_mwh;0,9346858051084344;0,9346858051084344;168679;Consumption Lag (168h);Lag / Historical;Hour Bucket;Hour Bucket | Nacht;2,0;2,0;Positive
hour_bucket;Nacht;pressure_station;consumption_mwh;0,4039077772935306;0,4039077772935306;168679;Station Pressure;Atmospheric;Hour Bucket;Hour Bucket | Nacht;3,0;3,0;Positive
hour_bucket;Nacht;humidity_rel;consumption_mwh;0,23134046310160208;0,23134046310160208;168679;Relative Humidity;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nacht;4,0;4,0;Positive
hour_bucket;Nacht;wind_direction;consumption_mwh;-0,09647504845195765;0,09647504845195765;168679;Wind Direction;Atmospheric;Hour Bucket;Hour Bucket | Nacht;5,0;26,0;Negative
hour_bucket;Nacht;cdd;consumption_mwh;-0,09321884857266372;0,09321884857266372;168679;Cooling Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Nacht;6,0;25,0;Negative
hour_bucket;Nacht;temperature_2m;consumption_mwh;-0,06738681002840738;0,06738681002840738;168679;Temperature;Temperature / Thermal;Hour Bucket;Hour Bucket | Nacht;7,0;24,0;Negative
hour_bucket;Nacht;wind_speed;consumption_mwh;0,06299160199925766;0,06299160199925766;168679;Wind Speed;Atmospheric;Hour Bucket;Hour Bucket | Nacht;8,0;5,0;Positive
hour_bucket;Nacht;hdd;consumption_mwh;0,06020794689484101;0,06020794689484101;168679;Heating Degree Days;Temperature / Thermal;Hour Bucket;Hour Bucket | Nacht;9,0;6,0;Positive
hour_bucket;Nacht;quarter;consumption_mwh;-0,03571135310064641;0,03571135310064641;168679;Quarter;Time Features;Hour Bucket;Hour Bucket | Nacht;10,0;23,0;Negative
hour_bucket;Nacht;dew_point;consumption_mwh;0,032786864402992576;0,032786864402992576;168679;Dew Point;Temperature / Thermal;Hour Bucket;Hour Bucket | Nacht;11,0;7,0;Positive
hour_bucket;Nacht;month;consumption_mwh;-0,03056233349241939;0,03056233349241939;168679;Month;Time Features;Hour Bucket;Hour Bucket | Nacht;12,0;22,0;Negative
hour_bucket;Nacht;week_of_year;consumption_mwh;-0,030470418608502105;0,030470418608502105;168679;Week of Year;Time Features;Hour Bucket;Hour Bucket | Nacht;13,0;21,0;Negative
hour_bucket;Nacht;global_radiation;consumption_mwh;-0,0294647104617299;0,0294647104617299;168679;Global Radiation;Solar / Light;Hour Bucket;Hour Bucket | Nacht;14,0;20,0;Negative
hour_bucket;Nacht;year;consumption_mwh;-0,024005979262299398;0,024005979262299398;168679;Year;Time Features;Hour Bucket;Hour Bucket | Nacht;15,0;19,0;Negative
hour_bucket;Nacht;heavy_precipitation_flag;consumption_mwh;-0,02392008813275493;0,02392008813275493;168679;Heavy Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nacht;16,0;18,0;Negative
hour_bucket;Nacht;pressure_qnh;consumption_mwh;-0,023419233473739615;0,023419233473739615;168679;Pressure QNH;Atmospheric;Hour Bucket;Hour Bucket | Nacht;17,0;17,0;Negative
hour_bucket;Nacht;precipitation;consumption_mwh;-0,022770311952034206;0,022770311952034206;168679;Precipitation;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nacht;18,0;16,0;Negative
hour_bucket;Nacht;is_extreme_heat;consumption_mwh;-0,017102894506949413;0,017102894506949413;168679;Extreme Heat;Extreme Weather Flags;Hour Bucket;Hour Bucket | Nacht;19,0;15,0;Negative
hour_bucket;Nacht;is_extreme_cold;consumption_mwh;0,012597473282996798;0,012597473282996798;168679;Extreme Cold;Extreme Weather Flags;Hour Bucket;Hour Bucket | Nacht;20,0;8,0;Positive
hour_bucket;Nacht;precipitation_flag;consumption_mwh;0,011457311170103813;0,011457311170103813;168679;Precipitation Flag;Precipitation / Humidity;Hour Bucket;Hour Bucket | Nacht;21,0;9,0;Positive
hour_bucket;Nacht;hour;consumption_mwh;0,009454912204301459;0,009454912204301459;168679;Hour;Time Features;Hour Bucket;Hour Bucket | Nacht;22,0;10,0;Positive
hour_bucket;Nacht;sunshine_duration;consumption_mwh;0,004116764060562184;0,004116764060562184;168679;Sunshine Duration;Solar / Light;Hour Bucket;Hour Bucket | Nacht;23,0;11,0;Positive
hour_bucket;Nacht;vapour_pressure;consumption_mwh;-0,0038043624653839106;0,0038043624653839106;168679;Vapour Pressure;Temperature / Thermal;Hour Bucket;Hour Bucket | Nacht;24,0;14,0;Negative
hour_bucket;Nacht;day_of_week;consumption_mwh;-0,0007512969084516242;0,0007512969084516242;168679;Day of Week;Time Features;Hour Bucket;Hour Bucket | Nacht;25,0;13,0;Negative
hour_bucket;Nacht;is_weekend;consumption_mwh;0,00012634796977642552;0,00012634796977642552;168679;Weekend;Time Features;Hour Bucket;Hour Bucket | Nacht;26,0;12,0;Positive
is_business_hour;0;consumption_lag_24h;consumption_mwh;0,9665051548431199;0,9665051548431199;393687;Consumption Lag (24h);Lag / Historical;Business Hour;Business Hour | 0;1,0;1,0;Positive
is_business_hour;0;consumption_lag_168h;consumption_mwh;0,9600874683048173;0,9600874683048173;393687;Consumption Lag (168h);Lag / Historical;Business Hour;Business Hour | 0;2,0;2,0;Positive
is_business_hour;0;pressure_station;consumption_mwh;0,4504206110063885;0,4504206110063885;393687;Station Pressure;Atmospheric;Business Hour;Business Hour | 0;3,0;3,0;Positive
is_business_hour;0;humidity_rel;consumption_mwh;0,17073025557271074;0,17073025557271074;393687;Relative Humidity;Precipitation / Humidity;Business Hour;Business Hour | 0;4,0;4,0;Positive
is_business_hour;0;wind_speed;consumption_mwh;0,07501048814772551;0,07501048814772551;393687;Wind Speed;Atmospheric;Business Hour;Business Hour | 0;5,0;5,0;Positive
is_business_hour;0;hour;consumption_mwh;0,06300165134482791;0,06300165134482791;393687;Hour;Time Features;Business Hour;Business Hour | 0;6,0;6,0;Positive
is_business_hour;0;wind_direction;consumption_mwh;-0,0602305660901791;0,0602305660901791;393687;Wind Direction;Atmospheric;Business Hour;Business Hour | 0;7,0;26,0;Negative
is_business_hour;0;dew_point;consumption_mwh;0,05060526539024911;0,05060526539024911;393687;Dew Point;Temperature / Thermal;Business Hour;Business Hour | 0;8,0;7,0;Positive
is_business_hour;0;is_weekend;consumption_mwh;-0,04106331340847148;0,04106331340847148;393687;Weekend;Time Features;Business Hour;Business Hour | 0;9,0;25,0;Negative
is_business_hour;0;quarter;consumption_mwh;-0,0364254004907479;0,0364254004907479;393687;Quarter;Time Features;Business Hour;Business Hour | 0;10,0;24,0;Negative
is_business_hour;0;day_of_week;consumption_mwh;-0,03437306879408175;0,03437306879408175;393687;Day of Week;Time Features;Business Hour;Business Hour | 0;11,0;23,0;Negative
is_business_hour;0;month;consumption_mwh;-0,031817131623630604;0,031817131623630604;393687;Month;Time Features;Business Hour;Business Hour | 0;12,0;22,0;Negative
is_business_hour;0;week_of_year;consumption_mwh;-0,03142303376093088;0,03142303376093088;393687;Week of Year;Time Features;Business Hour;Business Hour | 0;13,0;21,0;Negative
is_business_hour;0;global_radiation;consumption_mwh;-0,028725185280127644;0,028725185280127644;393687;Global Radiation;Solar / Light;Business Hour;Business Hour | 0;14,0;20,0;Negative
is_business_hour;0;pressure_qnh;consumption_mwh;-0,02487356804494796;0,02487356804494796;393687;Pressure QNH;Atmospheric;Business Hour;Business Hour | 0;15,0;19,0;Negative
is_business_hour;0;temperature_2m;consumption_mwh;-0,024701583577346593;0,024701583577346593;393687;Temperature;Temperature / Thermal;Business Hour;Business Hour | 0;16,0;18,0;Negative
is_business_hour;0;hdd;consumption_mwh;0,024377466116223514;0,024377466116223514;393687;Heating Degree Days;Temperature / Thermal;Business Hour;Business Hour | 0;17,0;8,0;Positive
is_business_hour;0;heavy_precipitation_flag;consumption_mwh;-0,01990127221212561;0,01990127221212561;393687;Heavy Precipitation Flag;Precipitation / Humidity;Business Hour;Business Hour | 0;18,0;17,0;Negative
is_business_hour;0;precipitation;consumption_mwh;-0,01794343914851087;0,01794343914851087;393687;Precipitation;Precipitation / Humidity;Business Hour;Business Hour | 0;19,0;16,0;Negative
is_business_hour;0;is_extreme_cold;consumption_mwh;-0,0174360909715112;0,0174360909715112;393687;Extreme Cold;Extreme Weather Flags;Business Hour;Business Hour | 0;20,0;15,0;Negative
is_business_hour;0;year;consumption_mwh;-0,015045635023808552;0,015045635023808552;393687;Year;Time Features;Business Hour;Business Hour | 0;21,0;14,0;Negative
is_business_hour;0;cdd;consumption_mwh;-0,013049889284734856;0,013049889284734856;393687;Cooling Degree Days;Temperature / Thermal;Business Hour;Business Hour | 0;22,0;13,0;Negative
is_business_hour;0;vapour_pressure;consumption_mwh;0,012218896736717434;0,012218896736717434;393687;Vapour Pressure;Temperature / Thermal;Business Hour;Business Hour | 0;23,0;9,0;Positive
is_business_hour;0;precipitation_flag;consumption_mwh;0,008963485651273893;0,008963485651273893;393687;Precipitation Flag;Precipitation / Humidity;Business Hour;Business Hour | 0;24,0;10,0;Positive
is_business_hour;0;is_extreme_heat;consumption_mwh;0,008299341196259136;0,008299341196259136;393687;Extreme Heat;Extreme Weather Flags;Business Hour;Business Hour | 0;25,0;11,0;Positive
is_business_hour;0;sunshine_duration;consumption_mwh;0,006724280247400559;0,006724280247400559;393687;Sunshine Duration;Solar / Light;Business Hour;Business Hour | 0;26,0;12,0;Positive
is_business_hour;1;consumption_lag_168h;consumption_mwh;0,9626626176832788;0,9626626176832788;281260;Consumption Lag (168h);Lag / Historical;Business Hour;Business Hour | 1;1,0;1,0;Positive
is_business_hour;1;consumption_lag_24h;consumption_mwh;0,9498978195149124;0,9498978195149124;281260;Consumption Lag (24h);Lag / Historical;Business Hour;Business Hour | 1;2,0;2,0;Positive
is_business_hour;1;pressure_station;consumption_mwh;0,46634408906738267;0,46634408906738267;281260;Station Pressure;Atmospheric;Business Hour;Business Hour | 1;3,0;3,0;Positive
is_business_hour;1;humidity_rel;consumption_mwh;0,12658489710898335;0,12658489710898335;281260;Relative Humidity;Precipitation / Humidity;Business Hour;Business Hour | 1;4,0;4,0;Positive
is_business_hour;1;global_radiation;consumption_mwh;-0,09792412338508073;0,09792412338508073;281260;Global Radiation;Solar / Light;Business Hour;Business Hour | 1;5,0;26,0;Negative
is_business_hour;1;is_weekend;consumption_mwh;-0,0915621813555952;0,0915621813555952;281260;Weekend;Time Features;Business Hour;Business Hour | 1;6,0;25,0;Negative
is_business_hour;1;dew_point;consumption_mwh;0,08629297371809694;0,08629297371809694;281260;Dew Point;Temperature / Thermal;Business Hour;Business Hour | 1;7,0;5,0;Positive
is_business_hour;1;sunshine_duration;consumption_mwh;-0,08507847589401091;0,08507847589401091;281260;Sunshine Duration;Solar / Light;Business Hour;Business Hour | 1;8,0;24,0;Negative
is_business_hour;1;day_of_week;consumption_mwh;-0,07563087027819528;0,07563087027819528;281260;Day of Week;Time Features;Business Hour;Business Hour | 1;9,0;23,0;Negative
is_business_hour;1;wind_direction;consumption_mwh;0,050129936418720454;0,050129936418720454;281260;Wind Direction;Atmospheric;Business Hour;Business Hour | 1;10,0;6,0;Positive
is_business_hour;1;is_extreme_cold;consumption_mwh;-0,04781533814103694;0,04781533814103694;281260;Extreme Cold;Extreme Weather Flags;Business Hour;Business Hour | 1;11,0;22,0;Negative
is_business_hour;1;wind_speed;consumption_mwh;0,04607836601866819;0,04607836601866819;281260;Wind Speed;Atmospheric;Business Hour;Business Hour | 1;12,0;7,0;Positive
is_business_hour;1;vapour_pressure;consumption_mwh;0,04193921582267079;0,04193921582267079;281260;Vapour Pressure;Temperature / Thermal;Business Hour;Business Hour | 1;13,0;8,0;Positive
is_business_hour;1;cdd;consumption_mwh;0,036131381713047986;0,036131381713047986;281260;Cooling Degree Days;Temperature / Thermal;Business Hour;Business Hour | 1;14,0;9,0;Positive
is_business_hour;1;quarter;consumption_mwh;-0,03299502783784408;0,03299502783784408;281260;Quarter;Time Features;Business Hour;Business Hour | 1;15,0;21,0;Negative
